Optical Power Monitor
5.0.4590.776
Delimiter Used: , ','

Start of Measurement , 1/7/2024 23:17:29
Sample Interval , 0.5 s
, PM100D 200629114
Type, PM100D
Serialnumber, P0041112
Sensor, S120C
SensorSerialnumber, 200629114
Wavelength / Responsivity, 780 nm

,,,PM100D 200629114, 
Samples ,Date (MM/dd/yyyy) ,Time of day (hh:mm:ss) ,Power (W),
481, 1/7/2024, 23:20:55.619,0.0013837
482, 1/7/2024, 23:20:56.144,0.0013859
483, 1/7/2024, 23:20:56.665,0.0013843
484, 1/7/2024, 23:20:57.189,0.0013845
485, 1/7/2024, 23:20:57.715,0.0013858
486, 1/7/2024, 23:20:58.238,0.0013859
487, 1/7/2024, 23:20:58.760,0.0013866
488, 1/7/2024, 23:20:59.281,0.0013852
489, 1/7/2024, 23:20:59.802,0.0013846
490, 1/7/2024, 23:21:00.322,0.001387
491, 1/7/2024, 23:21:00.841,0.0013872
492, 1/7/2024, 23:21:01.361,0.0013872
493, 1/7/2024, 23:21:01.881,0.0013863
494, 1/7/2024, 23:21:01.911,0.0013836
495, 1/7/2024, 23:21:01.943,0.0013854
496, 1/7/2024, 23:21:01.974,0.0013848
497, 1/7/2024, 23:21:02.005,0.0013883
498, 1/7/2024, 23:21:02.529,0.0013851
499, 1/7/2024, 23:21:03.049,0.0013867
500, 1/7/2024, 23:21:03.569,0.0013856
501, 1/7/2024, 23:21:04.089,0.0013843
502, 1/7/2024, 23:21:04.612,0.0013861
503, 1/7/2024, 23:21:05.134,0.0013846
504, 1/7/2024, 23:21:05.653,0.0013832
505, 1/7/2024, 23:21:06.174,0.001388
506, 1/7/2024, 23:21:06.694,0.0013877
507, 1/7/2024, 23:21:07.213,0.0013844
508, 1/7/2024, 23:21:07.732,0.0013877
509, 1/7/2024, 23:21:08.252,0.0013882
510, 1/7/2024, 23:21:08.774,0.0013886
511, 1/7/2024, 23:21:09.292,0.0013877
512, 1/7/2024, 23:21:09.812,0.0013888
513, 1/7/2024, 23:21:10.333,0.001387
